order_id,customer_id,item_name,item_type,portion_size,item_price,item_qty,transaction_amt,transaction_type,time,date,customer_type,customer_location,distance_km,discount,order_cancelled,weekday
10617,C10369,Masala Dosa,Veg,,120,1,120,Cash,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10617,C10369,Egg Noodles,Non-Veg,full,160,1,160,Cash,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10617,C10369,Rumali Roti,Veg,,35,2,70,Cash,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10618,C10378,Rumali Roti,Veg,,35,2,70,Digital,13:15:00,2024-09-13,Online,Jasola,1.2,no,no,Friday
10619,C10105,Chilli Paneer,Veg,full,170,1,170,Cash,13:30:00,2024-09-13,Online,Badarpur,3.0,no,no,Friday
10619,C10105,Chicken Noodles,Non-Veg,full,170,1,170,Digital,13:30:00,2024-09-13,Online,Badarpur,3.0,no,no,Friday
10619,C10105,Chicken Tikka Masala,Non-Veg,half,140,1,140,Digital,13:30:00,2024-09-13,Online,Badarpur,3.0,no,yes,Friday
10620,C10715,Kadhai Paneer,Veg,full,200,1,200,Digital,12:00:00,2024-09-13,Online,Jasola,1.2,no,yes,Friday
10620,C10715,Chole Bhature,Veg,full,160,1,160,Digital,12:00:00,2024-09-13,Online,Jasola,1.2,no,no,Friday
10621,C10400,Paneer Butter Masala,Veg,full,210,1,210,Cash,13:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10621,C10400,Stuffed Paratha,Veg,,60,1,60,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10622,C10798,Idli (2 pcs),Veg,,80,1,80,Cash,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10622,C10798,Veg Thali,Veg,,180,1,180,Cash,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10622,C10798,Veg Biryani,Veg,full,180,1,180,Cash,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10623,C10203,Rawa Dosa,Veg,,140,1,140,Cash,12:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10623,C10203,Egg Noodles,Non-Veg,full,160,1,160,Digital,12:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10623,C10203,Chicken Manchurian,Non-Veg,full,180,1,180,Digital,12:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10624,C10293,Paneer Tikka Masala,Veg,half,130,1,130,Digital,13:30:00,2024-09-13,Online,Khizrabad,2.8,no,no,Friday
10624,C10293,Paneer Butter Masala,Veg,full,210,1,210,Cash,13:30:00,2024-09-13,Online,Khizrabad,2.8,no,no,Friday
10625,C10535,Chicken Thali,Non-Veg,,220,1,220,Digital,13:00:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10625,C10535,Paneer Do Pyaza,Veg,full,210,1,210,Digital,13:00:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10626,C10451,Chicken Curry,Non-Veg,half,120,1,120,Digital,13:45:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10626,C10451,Tawa Roti,Veg,,25,1,25,Cash,13:45:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10626,C10451,Sweet Lassi,Veg,,70,1,70,Cash,13:45:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10627,C10493,Chilli Chicken,Non-Veg,full,190,1,190,Digital,12:00:00,2024-09-13,Online,Jasola West,1.4,no,no,Friday
10628,C10016,Masala Dosa,Veg,,120,1,120,Digital,20:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10629,C10490,Paneer Tikka Masala,Veg,full,220,1,220,Digital,12:15:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10629,C10490,Chole Bhature,Veg,half,90,1,90,Cash,12:15:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10629,C10490,Tawa Roti,Veg,,25,1,25,Digital,12:15:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10630,C10899,Chicken Biryani,Non-Veg,full,220,1,220,Digital,13:00:00,2024-09-13,Online,Sarita Vihar,1.0,no,no,Friday
10631,C10410,Shahi Paneer,Veg,full,220,1,220,Digital,19:30:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10632,C10236,Chilli Paneer,Veg,full,170,1,170,Cash,12:30:00,2024-09-13,Online,Govindpuri,5.0,no,no,Friday
10632,C10236,Gulab Jamun,Veg,,60,1,60,Digital,12:30:00,2024-09-13,Online,Govindpuri,5.0,no,no,Friday
10633,C10225,Paneer Tikka,Veg,half,120,1,120,Digital,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,yes,Friday
10633,C10225,Paneer Do Pyaza,Veg,full,210,1,210,Digital,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,no,Friday
10633,C10225,Egg Noodles,Non-Veg,half,100,1,100,Cash,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,no,Friday
10634,C10518,Paneer Lababdar,Veg,half,140,1,140,Digital,19:00:00,2024-09-13,Online,Badarpur,3.0,no,no,Friday
10635,C10792,Masala Dosa,Veg,,120,1,120,Digital,12:30:00,2024-09-13,Online,Sarita Vihar,1.0,no,yes,Friday
10635,C10792,Sweet Lassi,Veg,,70,1,70,Digital,12:30:00,2024-09-13,Online,Sarita Vihar,1.0,no,no,Friday
10635,C10792,Veg Biryani,Veg,half,110,1,110,Digital,12:30:00,2024-09-13,Online,Sarita Vihar,1.0,no,no,Friday
10636,C10774,Paneer Lababdar,Veg,full,230,1,230,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10636,C10774,Chilli Chicken,Non-Veg,half,120,1,120,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10637,C10732,Butter Chicken,Non-Veg,full,240,1,240,Cash,19:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10637,C10732,Sweet Lassi,Veg,,70,1,70,Digital,19:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10638,C10177,Chicken Thali,Non-Veg,,220,1,220,Cash,21:00:00,2024-09-13,Online,Jasola East,1.4,no,yes,Friday
10638,C10177,Paneer Butter Masala,Veg,half,120,1,120,Digital,21:00:00,2024-09-13,Online,Jasola East,1.4,no,no,Friday
10638,C10177,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,21:00:00,2024-09-13,Online,Jasola East,1.4,no,no,Friday
10639,C10207,Tandoori Chicken,Non-Veg,half,180,1,180,Cash,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10639,C10207,Chicken Tikka,Non-Veg,full,210,1,210,Cash,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10640,C10088,Rumali Roti,Veg,,35,1,35,Digital,20:15:00,2024-09-13,Online,Ali Vihar,2.3,no,no,Friday
10640,C10088,Plain Dosa,Veg,,100,1,100,Cash,20:15:00,2024-09-13,Online,Ali Vihar,2.3,no,no,Friday
10640,C10088,Chicken Manchurian,Non-Veg,half,110,1,110,Digital,20:15:00,2024-09-13,Online,Ali Vihar,2.3,no,no,Friday
10641,C10596,Paneer Butter Masala,Veg,full,210,1,210,Digital,19:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10642,C10026,Egg Noodles,Non-Veg,full,160,1,160,Digital,13:00:00,2024-09-13,Online,Masoodpur,3.8,yes,no,Friday
10642,C10026,Paneer Tikka Masala,Veg,full,220,1,220,Digital,13:00:00,2024-09-13,Online,Masoodpur,3.8,yes,no,Friday
10643,C10157,Tawa Roti,Veg,,25,1,25,Digital,21:15:00,2024-09-13,Online,Shaheen Bagh,3.2,no,no,Friday
10643,C10157,Sweet Lassi,Veg,,70,1,70,Cash,21:15:00,2024-09-13,Online,Shaheen Bagh,3.2,no,no,Friday
10644,C10700,Paneer Tikka,Veg,full,190,1,190,Digital,20:30:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10645,C10741,Chicken Biryani,Non-Veg,half,140,1,140,Digital,12:00:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10646,C10495,Rajma Chawal,Veg,full,170,1,170,Cash,19:45:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10646,C10495,Veg Thali,Veg,,180,1,180,Digital,19:45:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10647,C10206,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,13:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10648,C10714,Mix Dosa,Veg,,130,1,130,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10649,C10350,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10649,C10350,Tandoori Roti,Veg,,30,1,30,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10650,C10996,Kadhai Chicken,Non-Veg,full,230,1,230,Cash,20:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10650,C10996,Dal Makhani,Veg,half,100,1,100,Digital,20:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10651,C10970,Chicken Tikka,Non-Veg,full,210,1,210,Digital,13:45:00,2024-09-13,Online,Sukhdev Vihar,4.2,yes,no,Friday
10651,C10970,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,13:45:00,2024-09-13,Online,Sukhdev Vihar,4.2,yes,no,Friday
10651,C10970,Paneer Tikka Masala,Veg,half,130,1,130,Cash,13:45:00,2024-09-13,Online,Sukhdev Vihar,4.2,yes,no,Friday
10652,C10094,Tawa Roti,Veg,,25,1,25,Digital,20:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10653,C10572,Chicken Thali,Non-Veg,,220,1,220,Digital,19:45:00,2024-09-13,Online,Kalindi Kunj,2.5,yes,no,Friday
10653,C10572,Rawa Dosa,Veg,,140,1,140,Digital,19:45:00,2024-09-13,Online,Kalindi Kunj,2.5,yes,yes,Friday
10654,C10348,Veg Thali,Veg,,180,1,180,Cash,21:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10655,C10547,Chilli Chicken,Non-Veg,half,120,1,120,Cash,13:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10655,C10547,Stuffed Paratha,Veg,,60,1,60,Digital,13:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10656,C10194,Chilli Paneer,Veg,full,170,1,170,Digital,12:15:00,2024-09-13,Online,Sangam Vihar,6.0,yes,yes,Friday
10656,C10194,Chicken Tikka Masala,Non-Veg,half,140,1,140,Digital,12:15:00,2024-09-13,Online,Sangam Vihar,6.0,yes,no,Friday
10657,C10779,Dal Makhani,Veg,full,190,1,190,Digital,12:45:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10658,C10371,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,20:30:00,2024-09-13,Online,Sarita Vihar,1.0,yes,no,Friday
10658,C10371,Rajma Chawal,Veg,full,170,1,170,Cash,20:30:00,2024-09-13,Online,Sarita Vihar,1.0,yes,no,Friday
10659,C10061,Chicken Curry,Non-Veg,half,120,1,120,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10660,C10387,Fried Rice,Veg,half,90,1,90,Digital,12:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10660,C10387,Chilli Chicken,Non-Veg,full,190,1,190,Digital,12:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10660,C10387,Paneer Butter Masala,Veg,half,120,1,120,Cash,12:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10661,C10851,Chilli Paneer,Veg,full,170,1,170,Cash,20:30:00,2024-09-13,Online,Okhla Phase 1,2.0,no,no,Friday
10661,C10851,Paneer Butter Masala,Veg,full,210,1,210,Digital,20:30:00,2024-09-13,Online,Okhla Phase 1,2.0,no,no,Friday
10662,C10799,Rumali Roti,Veg,,35,3,105,Cash,20:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,yes,Friday
10662,C10799,Shahi Paneer,Veg,full,220,1,220,Digital,20:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10662,C10799,Paneer Tikka Masala,Veg,full,220,1,220,Cash,20:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10663,C10898,Paneer Lababdar,Veg,half,140,1,140,Digital,12:30:00,2024-09-13,Online,Khizrabad,2.8,yes,yes,Friday
10663,C10898,Paneer Lababdar,Veg,full,230,1,230,Digital,12:30:00,2024-09-13,Online,Khizrabad,2.8,yes,no,Friday
10664,C10636,Rumali Roti,Veg,,35,3,105,Digital,19:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10664,C10636,Paneer Tikka Masala,Veg,half,130,1,130,Digital,19:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10665,C10522,Chicken Noodles,Non-Veg,half,110,1,110,Digital,19:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10666,C10693,Chicken Curry,Non-Veg,full,200,1,200,Digital,13:15:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10667,C10731,Chole Bhature,Veg,full,160,1,160,Digital,13:45:00,2024-09-13,Online,Kalindi Kunj,2.5,no,no,Friday
10667,C10731,Masala Dosa,Veg,,120,1,120,Digital,13:45:00,2024-09-13,Online,Kalindi Kunj,2.5,no,no,Friday
10668,C10669,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,19:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10668,C10669,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,19:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10668,C10669,Chilli Chicken,Non-Veg,full,190,1,190,Digital,19:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10669,C10766,Paneer Tikka Masala,Veg,full,220,1,220,Digital,19:30:00,2024-09-13,Online,Shaheen Bagh,3.2,no,no,Friday
10670,C10849,Chicken Biryani,Non-Veg,full,220,1,220,Digital,21:30:00,2024-09-13,Online,New Friends Colony,4.0,no,no,Friday
10671,C10962,Rajma Chawal,Veg,full,170,1,170,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10672,C10344,Butter Naan,Veg,,40,1,40,Digital,19:15:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10672,C10344,Chilli Chicken,Non-Veg,full,190,1,190,Digital,19:15:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10673,C10965,Veg Thali,Veg,,180,1,180,Digital,12:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10673,C10965,Paneer Butter Masala,Veg,full,210,1,210,Digital,12:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10674,C10663,Pyaaz Dosa,Veg,,110,1,110,Digital,21:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10675,C10954,Paneer Tikka Masala,Veg,full,220,1,220,Cash,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,yes,yes,Friday
10676,C10847,Veg Biryani,Veg,full,180,1,180,Cash,21:45:00,2024-09-13,Online,Okhla Phase 1,2.0,no,no,Friday
10677,C10158,Mix Dosa,Veg,,130,1,130,Digital,19:00:00,2024-09-13,Online,Kalindi Kunj,2.5,yes,no,Friday
10677,C10158,Chicken Tikka,Non-Veg,half,130,1,130,Digital,19:00:00,2024-09-13,Online,Kalindi Kunj,2.5,yes,no,Friday
10677,C10158,Veg Biryani,Veg,full,180,1,180,Digital,19:00:00,2024-09-13,Online,Kalindi Kunj,2.5,yes,yes,Friday
10678,C10329,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10679,C10997,Chilli Chicken,Non-Veg,half,120,1,120,Cash,20:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10680,C10982,Tawa Roti,Veg,,25,1,25,Digital,12:45:00,2024-09-13,Online,Jasola Vihar,1.3,yes,no,Friday
10680,C10982,Chilli Chicken,Non-Veg,full,190,1,190,Digital,12:45:00,2024-09-13,Online,Jasola Vihar,1.3,yes,no,Friday
10681,C10241,Fried Rice,Veg,full,150,1,150,Cash,20:15:00,2024-09-13,Online,Badarpur,3.0,no,no,Friday
10682,C10166,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,20:15:00,2024-09-13,Online,Jasola,1.2,no,no,Friday
10682,C10166,Tandoori Chicken,Non-Veg,half,180,1,180,Digital,20:15:00,2024-09-13,Online,Jasola,1.2,no,yes,Friday
10683,C10070,Tawa Roti,Veg,,25,1,25,Digital,13:45:00,2024-09-13,Online,New Friends Colony,4.0,no,yes,Friday
10684,C10728,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10684,C10728,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10685,C10123,Plain Dosa,Veg,,100,1,100,Cash,12:00:00,2024-09-13,Online,Sarita Vihar,1.0,no,no,Friday
10686,C10294,Chicken Thali,Non-Veg,,220,1,220,Digital,21:30:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10687,C10840,Butter Naan,Veg,,40,1,40,Digital,21:30:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10687,C10840,Stuffed Paratha,Veg,,60,1,60,Cash,21:30:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10688,C10214,Chicken Tikka,Non-Veg,full,210,1,210,Digital,20:45:00,2024-09-13,Online,Jasola Vihar,1.3,no,no,Friday
10689,C10640,Butter Chicken,Non-Veg,full,240,1,240,Digital,12:45:00,2024-09-13,Online,Tughlakabad,5.5,no,yes,Friday
10690,C10175,Kheer,Veg,,70,1,70,Digital,19:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10690,C10175,Gulab Jamun,Veg,,60,1,60,Cash,19:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10691,C10197,Cold Drink (500ml),Veg,,60,1,60,Digital,12:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10692,C10699,Veg Biryani,Veg,full,180,1,180,Cash,21:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10692,C10699,Chicken Biryani,Non-Veg,full,220,1,220,Cash,21:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10693,C10811,Water Bottle,Veg,,20,1,20,Digital,19:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10693,C10811,Butter Naan,Veg,,40,2,80,Digital,19:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10694,C10574,Chicken Biryani,Non-Veg,half,140,1,140,Digital,19:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10694,C10574,Gulab Jamun,Veg,,60,1,60,Digital,19:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10695,C10351,Paneer Tikka Masala,Veg,full,220,1,220,Digital,20:00:00,2024-09-13,Online,Okhla Industrial Area,2.2,no,no,Friday
10696,C10213,Gulab Jamun,Veg,,60,1,60,Digital,13:15:00,2024-09-13,Online,Jasola,1.2,no,yes,Friday
10696,C10213,Kadhai Chicken,Non-Veg,half,140,1,140,Digital,13:15:00,2024-09-13,Online,Jasola,1.2,no,yes,Friday
10697,C10941,Paneer Tikka,Veg,full,190,1,190,Digital,13:15:00,2024-09-13,Online,Okhla Phase 3,2.3,no,yes,Friday
10697,C10941,Paneer Butter Masala,Veg,full,210,1,210,Digital,13:15:00,2024-09-13,Online,Okhla Phase 3,2.3,no,no,Friday
10698,C10530,Kadhai Paneer,Veg,half,120,1,120,Digital,13:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10699,C10884,Paneer Butter Masala,Veg,full,210,1,210,Digital,12:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10700,C10286,Paneer Tikka,Veg,half,120,1,120,Digital,12:15:00,2024-09-13,Online,Sangam Vihar,6.0,no,yes,Friday
10700,C10286,Paneer Lababdar,Veg,full,230,1,230,Cash,12:15:00,2024-09-13,Online,Sangam Vihar,6.0,no,yes,Friday
10700,C10286,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,12:15:00,2024-09-13,Online,Sangam Vihar,6.0,no,yes,Friday
10701,C10627,Butter Chicken,Non-Veg,half,140,1,140,Cash,13:30:00,2024-09-13,Online,Govindpuri,5.0,no,yes,Friday
10702,C10319,Mix Dosa,Veg,,130,1,130,Digital,20:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10702,C10319,Tandoori Chicken,Non-Veg,full,280,1,280,Cash,20:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10703,C10147,Tandoori Roti,Veg,,30,3,90,Digital,12:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10704,C10457,Chicken Noodles,Non-Veg,full,170,1,170,Digital,19:45:00,2024-09-13,Online,Jasola,1.2,no,yes,Friday
10705,C10701,Idli (2 pcs),Veg,,80,1,80,Digital,13:15:00,2024-09-13,Online,Sukhdev Vihar,4.2,no,yes,Friday
10705,C10701,Paneer Do Pyaza,Veg,half,130,1,130,Digital,13:15:00,2024-09-13,Online,Sukhdev Vihar,4.2,no,yes,Friday
10706,C10864,Paneer Lababdar,Veg,half,140,1,140,Digital,13:15:00,2024-09-13,Online,Jasola Vihar,1.3,no,no,Friday
10707,C10117,Butter Naan,Veg,,40,1,40,Digital,21:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10707,C10117,Plain Dosa,Veg,,100,1,100,Digital,21:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10708,C10981,Chicken Tikka,Non-Veg,full,210,1,210,Cash,13:45:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10709,C10374,Paneer Do Pyaza,Veg,full,210,1,210,Digital,13:00:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10710,C10406,Kadhai Paneer,Veg,full,200,1,200,Digital,12:30:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10711,C10975,Butter Naan,Veg,,40,1,40,Digital,19:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,yes,Friday
10712,C10656,Sweet Lassi,Veg,,70,1,70,Cash,19:30:00,2024-09-13,Online,Madanpur Khadar Village,1.5,no,no,Friday
10713,C10489,Chole Bhature,Veg,full,160,1,160,Digital,20:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10714,C10414,Paneer Tikka Masala,Veg,half,130,1,130,Digital,12:15:00,2024-09-13,Online,Jamia Millia Islamia Campus Area,4.4,yes,no,Friday
10714,C10414,Paneer Lababdar,Veg,half,140,1,140,Digital,12:15:00,2024-09-13,Online,Jamia Millia Islamia Campus Area,4.4,yes,yes,Friday
10714,C10414,Chole Bhature,Veg,half,90,1,90,Cash,12:15:00,2024-09-13,Online,Jamia Millia Islamia Campus Area,4.4,yes,yes,Friday
10715,C10623,Chicken Manchurian,Non-Veg,half,110,1,110,Cash,12:30:00,2024-09-13,Online,Sarita Vihar,1.0,yes,no,Friday
10716,C10096,Mix Dosa,Veg,,130,1,130,Digital,20:30:00,2024-09-13,Online,Kalindi Kunj,2.5,no,no,Friday
10716,C10096,Chicken Biryani,Non-Veg,full,220,1,220,Digital,20:30:00,2024-09-13,Online,Kalindi Kunj,2.5,no,no,Friday
10716,C10096,Veg Thali,Veg,,180,1,180,Digital,20:30:00,2024-09-13,Online,Kalindi Kunj,2.5,no,no,Friday
10717,C10375,Chicken Tikka,Non-Veg,half,130,1,130,Cash,13:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10718,C10178,Paneer Do Pyaza,Veg,full,210,1,210,Digital,13:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10719,C10383,Mix Dosa,Veg,,130,1,130,Digital,13:15:00,2024-09-13,Online,Ali Vihar,2.3,yes,no,Friday
10720,C10035,Water Bottle,Veg,,20,1,20,Digital,21:15:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Friday
10720,C10035,Egg Noodles,Non-Veg,full,160,1,160,Digital,21:15:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Friday
10720,C10035,Water Bottle,Veg,,20,1,20,Digital,21:15:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,yes,no,Friday
10721,C10678,Plain Dosa,Veg,,100,1,100,Cash,21:00:00,2024-09-13,Online,Sukhdev Vihar,4.2,yes,no,Friday
10721,C10678,Chicken Biryani,Non-Veg,half,140,1,140,Cash,21:00:00,2024-09-13,Online,Sukhdev Vihar,4.2,yes,no,Friday
10722,C10761,Veg Thali,Veg,,180,1,180,Digital,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,yes,Friday
10722,C10761,Kadhai Chicken,Non-Veg,full,230,1,230,Digital,12:00:00,2024-09-13,Online,Jasola Vihar,1.3,no,no,Friday
10723,C10913,Sweet Lassi,Veg,,70,1,70,Digital,13:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10724,C10710,Water Bottle,Veg,,20,1,20,Digital,12:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10724,C10710,Butter Naan,Veg,,40,1,40,Digital,12:15:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10725,C10100,Tandoori Chicken,Non-Veg,full,280,1,280,Digital,13:00:00,2024-09-13,Online,Sarita Vihar,1.0,yes,no,Friday
10725,C10100,Tandoori Roti,Veg,,30,2,60,Digital,13:00:00,2024-09-13,Online,Sarita Vihar,1.0,yes,no,Friday
10726,C10521,Dal Makhani,Veg,half,100,1,100,Digital,20:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10726,C10521,Chicken Tikka Masala,Non-Veg,full,240,1,240,Digital,20:00:00,2024-09-13,Offline,Restaurant,0.0,no,no,Friday
10727,C10480,Plain Dosa,Veg,,100,1,100,Digital,12:00:00,2024-09-13,Online,Okhla Industrial Area,2.2,yes,no,Friday
10727,C10480,Butter Naan,Veg,,40,1,40,Digital,12:00:00,2024-09-13,Online,Okhla Industrial Area,2.2,yes,no,Friday
10728,C10834,Paneer Lababdar,Veg,half,140,1,140,Digital,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10728,C10834,Veg Thali,Veg,,180,1,180,Cash,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10728,C10834,Veg Biryani,Veg,half,110,1,110,Cash,12:30:00,2024-09-13,Online,JJ Colony (Madanpur Khadar),1.6,no,no,Friday
10729,C10048,Plain Dosa,Veg,,100,1,100,Cash,13:00:00,2024-09-13,Online,New Friends Colony,4.0,yes,no,Friday
10730,C10001,Rawa Dosa,Veg,,140,1,140,Digital,13:45:00,2024-09-13,Online,Jasola,1.2,yes,no,Friday
10731,C10249,Chilli Paneer,Veg,half,100,1,100,Digital,20:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10731,C10249,Chilli Chicken,Non-Veg,half,120,1,120,Digital,20:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
10731,C10249,Idli (2 pcs),Veg,,80,1,80,Cash,20:45:00,2024-09-13,Offline,Restaurant,0.0,yes,no,Friday
